iter	RMSE
2922	0.08721731498
2923	0.08718266657
2924	0.08715057671
2925	0.08712163173
2926	0.08709690708
2927	0.08707636457
2928	0.08706268104
2929	0.0870426264
2930	0.0870113791
2931	0.08699055762
2932	0.08697601454
2933	0.08696233336
2934	0.0869519228
2935	0.08694039425
2936	0.08692362767
2937	0.08690942227
2938	0.08688591133
2939	0.08685012621
2940	0.08682137923
2941	0.08680068348
2942	0.08679471571
2943	0.08677585797
2944	0.08674558824
2945	0.08672910762
2946	0.08671441602
2947	0.08669853993
2948	0.08669019034
2949	0.08666778618
2950	0.08665474319
2951	0.08663501261
2952	0.08662136683
2953	0.08660456304
2954	0.08659750324
2955	0.0865748279
2956	0.08656419296
2957	0.08654280652
2958	0.08652952224
2959	0.08650630169
2960	0.08649093538
2961	0.08647612075
2962	0.08646149678
2963	0.08644452003
2964	0.08642776227
2965	0.08641633782
2966	0.0864104326
2967	0.0863928649
2968	0.08637388757
2969	0.08636543182
2970	0.08635014525
2971	0.08634513572
2972	0.08631285381
2973	0.08629856011
2974	0.08627634088
2975	0.08626945814
2976	0.08625176957
2977	0.08623873918
2978	0.08621753792
2979	0.0861934218
2980	0.08618175244
2981	0.08616582914
2982	0.08615154028
2983	0.08613731917
2984	0.08611858989
2985	0.08610269332
2986	0.0860894504
2987	0.08608131423
2988	0.08606593929
2989	0.08604656308
2990	0.08602917972
2991	0.08601893737
2992	0.08600805436
2993	0.08598981468
2994	0.0859802441
2995	0.08596533809
2996	0.08594391215
2997	0.08591832265
2998	0.08589797518
2999	0.08588628935
